time,joint,pos_x,pos_y,poz_z,frame
37.924,FootLeft,-0.039,-0.585,2.885,295
37.924,HipRight,0.148,0.036,3.037,295
37.924,KneeRight,0.192,-0.225,2.954,295
37.924,AnkleRight,0.171,-0.568,3.011,295
37.924,FootRight,0.162,-0.588,2.883,295
38.049,SpineBase,0.062,0.036,3.068,296
38.049,SpineMid,0.052,0.341,3.082,296
38.049,Neck,0.044,0.657,3.055,296
38.049,Head,0.035,0.799,3.042,296
38.049,ShoulderLeft,-0.134,0.543,3.052,296
38.049,ElbowLeft,-0.166,0.308,3.018,296
38.049,WristLeft,-0.121,0.077,2.954,296
38.049,HandLeft,-0.099,0.014,2.948,296
38.049,ShoulderRight,0.222,0.539,3.039,296
38.049,ElbowRight,0.260,0.291,3.016,296
38.049,WristRight,0.235,0.093,2.954,296
38.049,HandRight,0.214,0.037,2.947,296
38.049,HipLeft,-0.028,0.047,3.037,296
38.049,KneeLeft,-0.067,-0.208,2.955,296
38.049,AnkleLeft,-0.039,-0.577,2.987,296
38.049,FootLeft,-0.039,-0.587,2.862,296
38.049,HipRight,0.149,0.047,3.028,296
38.049,KneeRight,0.192,-0.225,2.957,296
38.049,AnkleRight,0.170,-0.610,3.012,296
38.049,FootRight,0.158,-0.624,2.911,296
38.167,SpineBase,0.063,0.042,3.063,297
38.167,SpineMid,0.053,0.348,3.081,297
38.167,Neck,0.046,0.661,3.064,297
38.167,Head,0.037,0.806,3.056,297
38.167,ShoulderLeft,-0.134,0.549,3.060,297
38.167,ElbowLeft,-0.164,0.312,3.022,297
38.167,WristLeft,-0.123,0.088,2.956,297
38.167,HandLeft,-0.101,0.028,2.949,297
38.167,ShoulderRight,0.226,0.546,3.048,297
38.167,ElbowRight,0.264,0.302,3.021,297
38.167,WristRight,0.239,0.105,2.955,297
38.167,HandRight,0.219,0.050,2.947,297
38.167,HipLeft,-0.026,0.053,3.031,297
38.167,KneeLeft,-0.063,-0.209,2.960,297
38.167,AnkleLeft,-0.037,-0.594,2.985,297
38.167,FootLeft,-0.038,-0.602,2.870,297
38.167,HipRight,0.150,0.055,3.022,297
38.167,KneeRight,0.191,-0.225,2.958,297
38.167,AnkleRight,0.171,-0.619,3.010,297
38.167,FootRight,0.159,-0.632,2.907,297
38.299,SpineBase,0.064,0.047,3.059,298
38.299,SpineMid,0.055,0.353,3.081,298
38.299,Neck,0.047,0.665,3.072,298
38.299,Head,0.038,0.810,3.067,298
38.299,ShoulderLeft,-0.133,0.553,3.066,298
38.299,ElbowLeft,-0.162,0.316,3.026,298
38.299,WristLeft,-0.124,0.097,2.958,298
38.299,HandLeft,-0.103,0.037,2.950,298
38.299,ShoulderRight,0.229,0.551,3.056,298
38.299,ElbowRight,0.267,0.311,3.025,298
38.299,WristRight,0.242,0.113,2.956,298
38.299,HandRight,0.222,0.058,2.947,298
38.299,HipLeft,-0.024,0.057,3.028,298
38.299,KneeLeft,-0.061,-0.209,2.964,298
38.299,AnkleLeft,-0.036,-0.595,2.983,298
38.299,FootLeft,-0.038,-0.601,2.861,298
38.299,HipRight,0.150,0.060,3.019,298
38.299,KneeRight,0.191,-0.225,2.959,298
38.299,AnkleRight,0.172,-0.622,3.009,298
38.299,FootRight,0.160,-0.635,2.902,298
38.415,SpineBase,0.064,0.051,3.058,299
38.415,SpineMid,0.055,0.356,3.081,299
38.415,Neck,0.048,0.668,3.078,299
38.415,Head,0.039,0.813,3.077,299
38.415,ShoulderLeft,-0.133,0.555,3.071,299
38.415,ElbowLeft,-0.161,0.318,3.029,299
38.415,WristLeft,-0.125,0.101,2.959,299
38.415,HandLeft,-0.104,0.042,2.950,299
38.415,ShoulderRight,0.230,0.555,3.061,299
38.415,ElbowRight,0.269,0.317,3.028,299
38.415,WristRight,0.245,0.122,2.958,299
38.415,HandRight,0.224,0.069,2.948,299
38.415,HipLeft,-0.023,0.060,3.026,299
38.415,KneeLeft,-0.060,-0.210,2.966,299
38.415,AnkleLeft,-0.035,-0.595,2.982,299
38.415,FootLeft,-0.038,-0.601,2.855,299
38.415,HipRight,0.150,0.064,3.018,299
38.415,KneeRight,0.191,-0.225,2.959,299
38.415,AnkleRight,0.172,-0.630,3.009,299
38.415,FootRight,0.160,-0.641,2.913,299
38.544,SpineBase,0.065,0.053,3.058,300
38.544,SpineMid,0.056,0.359,3.081,300
38.544,Neck,0.048,0.669,3.083,300
38.544,Head,0.039,0.816,3.085,300
38.544,ShoulderLeft,-0.133,0.557,3.075,300
38.544,ElbowLeft,-0.159,0.320,3.032,300
38.544,WristLeft,-0.125,0.104,2.960,300
38.544,HandLeft,-0.105,0.045,2.950,300
38.544,ShoulderRight,0.231,0.557,3.065,300
38.544,ElbowRight,0.270,0.321,3.031,300
38.544,WristRight,0.246,0.126,2.958,300
38.544,HandRight,0.225,0.073,2.948,300
38.544,HipLeft,-0.023,0.063,3.026,300
38.544,KneeLeft,-0.059,-0.210,2.966,300
38.544,AnkleLeft,-0.034,-0.607,2.982,300
38.544,FootLeft,-0.037,-0.611,2.875,300
38.544,HipRight,0.150,0.067,3.019,300
38.544,KneeRight,0.191,-0.225,2.960,300
38.544,AnkleRight,0.172,-0.625,3.009,300
38.544,FootRight,0.162,-0.638,2.905,300
38.662,SpineBase,0.065,0.055,3.060,301
38.662,SpineMid,0.056,0.361,3.082,301
38.662,Neck,0.048,0.670,3.088,301
38.662,Head,0.039,0.817,3.091,301
38.662,ShoulderLeft,-0.133,0.558,3.079,301
38.662,ElbowLeft,-0.158,0.321,3.035,301
38.662,WristLeft,-0.126,0.107,2.961,301
38.662,HandLeft,-0.105,0.048,2.950,301
38.662,ShoulderRight,0.232,0.558,3.069,301
38.662,ElbowRight,0.271,0.324,3.033,301
38.662,WristRight,0.246,0.126,2.958,301
38.662,HandRight,0.225,0.074,2.948,301
38.662,HipLeft,-0.022,0.064,3.027,301
38.662,KneeLeft,-0.058,-0.210,2.966,301
38.662,AnkleLeft,-0.035,-0.604,2.982,301
38.662,FootLeft,-0.038,-0.608,2.871,301
38.662,HipRight,0.150,0.068,3.021,301
38.662,KneeRight,0.191,-0.225,2.960,301
38.662,AnkleRight,0.173,-0.620,3.008,301
38.662,FootRight,0.163,-0.634,2.897,301
38.804,SpineBase,0.065,0.056,3.062,302
38.804,SpineMid,0.056,0.363,3.083,302
38.804,Neck,0.047,0.671,3.091,302
38.804,Head,0.039,0.818,3.097,302
38.804,ShoulderLeft,-0.133,0.558,3.081,302
38.804,ElbowLeft,-0.158,0.322,3.038,302
38.804,WristLeft,-0.126,0.107,2.961,302
38.804,HandLeft,-0.105,0.047,2.950,302
38.804,ShoulderRight,0.232,0.559,3.071,302
38.804,ElbowRight,0.272,0.327,3.034,302
38.804,WristRight,0.244,0.124,2.958,302
38.804,HandRight,0.223,0.072,2.948,302
38.804,HipLeft,-0.021,0.065,3.029,302
38.804,KneeLeft,-0.058,-0.210,2.966,302
38.804,AnkleLeft,-0.036,-0.600,2.983,302
38.804,FootLeft,-0.038,-0.606,2.868,302
38.804,HipRight,0.150,0.070,3.023,302
38.804,KneeRight,0.191,-0.225,2.960,302
38.804,AnkleRight,0.173,-0.615,3.008,302
38.804,FootRight,0.164,-0.630,2.891,302
38.924,SpineBase,0.065,0.057,3.064,303
38.924,SpineMid,0.056,0.364,3.085,303
38.924,Neck,0.047,0.672,3.095,303
38.924,Head,0.038,0.819,3.102,303
38.924,ShoulderLeft,-0.134,0.559,3.084,303
38.924,ElbowLeft,-0.157,0.323,3.039,303
38.924,WristLeft,-0.126,0.107,2.961,303
38.924,HandLeft,-0.105,0.046,2.949,303
38.924,ShoulderRight,0.232,0.560,3.074,303
38.924,ElbowRight,0.272,0.328,3.036,303
38.924,WristRight,0.242,0.121,2.957,303
38.924,HandRight,0.219,0.068,2.946,303
38.924,HipLeft,-0.021,0.065,3.031,303
38.924,KneeLeft,-0.059,-0.209,2.965,303
38.924,AnkleLeft,-0.036,-0.597,2.983,303
38.924,FootLeft,-0.039,-0.603,2.864,303
38.924,HipRight,0.150,0.070,3.025,303
38.924,KneeRight,0.190,-0.225,2.960,303
38.924,AnkleRight,0.173,-0.617,3.010,303
38.924,FootRight,0.163,-0.631,2.899,303
39.098,SpineBase,0.065,0.057,3.065,304
39.098,SpineMid,0.056,0.365,3.086,304
39.098,Neck,0.046,0.672,3.097,304
39.098,Head,0.037,0.819,3.106,304
39.098,ShoulderLeft,-0.134,0.559,3.086,304
39.098,ElbowLeft,-0.157,0.323,3.041,304
39.098,WristLeft,-0.126,0.107,2.962,304
39.098,HandLeft,-0.105,0.045,2.949,304
39.098,ShoulderRight,0.231,0.560,3.076,304
39.098,ElbowRight,0.272,0.330,3.037,304
39.098,WristRight,0.241,0.119,2.957,304
39.098,HandRight,0.218,0.066,2.945,304
39.098,HipLeft,-0.021,0.066,3.032,304
39.098,KneeLeft,-0.059,-0.209,2.963,304
39.098,AnkleLeft,-0.036,-0.606,2.984,304
39.098,FootLeft,-0.038,-0.612,2.882,304
39.098,HipRight,0.149,0.071,3.026,304
39.098,KneeRight,0.190,-0.224,2.959,304
39.098,AnkleRight,0.172,-0.622,3.011,304
39.098,FootRight,0.160,-0.634,2.915,304
39.226,SpineBase,0.065,0.058,3.066,305
39.226,SpineMid,0.055,0.366,3.088,305
39.226,Neck,0.045,0.672,3.100,305
39.226,Head,0.037,0.820,3.110,305
39.226,ShoulderLeft,-0.135,0.559,3.088,305
39.226,ElbowLeft,-0.157,0.323,3.042,305
39.226,WristLeft,-0.127,0.107,2.962,305
39.226,HandLeft,-0.106,0.045,2.949,305
39.226,ShoulderRight,0.230,0.560,3.078,305
39.226,ElbowRight,0.272,0.331,3.038,305
39.226,WristRight,0.239,0.117,2.956,305
39.226,HandRight,0.216,0.063,2.945,305
39.226,HipLeft,-0.021,0.066,3.033,305
39.226,KneeLeft,-0.061,-0.208,2.961,305
39.226,AnkleLeft,-0.037,-0.602,2.985,305
39.226,FootLeft,-0.038,-0.609,2.878,305
39.226,HipRight,0.149,0.072,3.028,305
39.226,KneeRight,0.189,-0.224,2.959,305
39.226,AnkleRight,0.172,-0.616,3.011,305
39.226,FootRight,0.161,-0.629,2.908,305
39.347,SpineBase,0.064,0.058,3.067,306
39.347,SpineMid,0.055,0.366,3.089,306
39.347,Neck,0.044,0.673,3.102,306
39.347,Head,0.036,0.820,3.113,306
39.347,ShoulderLeft,-0.136,0.559,3.089,306
39.347,ElbowLeft,-0.157,0.324,3.043,306
39.347,WristLeft,-0.127,0.107,2.962,306
39.347,HandLeft,-0.106,0.044,2.949,306
39.347,ShoulderRight,0.230,0.560,3.080,306
39.347,ElbowRight,0.272,0.331,3.039,306
39.347,WristRight,0.238,0.116,2.956,306
39.347,HandRight,0.214,0.062,2.944,306
39.347,HipLeft,-0.022,0.067,3.033,306
39.347,KneeLeft,-0.062,-0.207,2.959,306
39.347,AnkleLeft,-0.037,-0.605,2.986,306
39.347,FootLeft,-0.039,-0.612,2.888,306
39.347,HipRight,0.148,0.072,3.029,306
39.347,KneeRight,0.189,-0.223,2.958,306
39.347,AnkleRight,0.173,-0.608,3.011,306
39.347,FootRight,0.163,-0.623,2.900,306
39.476,SpineBase,0.064,0.059,3.067,307
39.476,SpineMid,0.054,0.367,3.090,307
39.476,Neck,0.043,0.673,3.104,307
39.476,Head,0.035,0.821,3.115,307
39.476,ShoulderLeft,-0.136,0.559,3.090,307
39.476,ElbowLeft,-0.157,0.324,3.044,307
39.476,WristLeft,-0.128,0.106,2.963,307
39.476,HandLeft,-0.107,0.044,2.949,307
39.476,ShoulderRight,0.229,0.561,3.081,307
39.476,ElbowRight,0.271,0.332,3.040,307
39.476,WristRight,0.236,0.114,2.955,307
39.476,HandRight,0.212,0.060,2.943,307
39.476,HipLeft,-0.022,0.067,3.034,307
39.476,KneeLeft,-0.063,-0.206,2.957,307
39.476,AnkleLeft,-0.038,-0.598,2.986,307
39.476,FootLeft,-0.039,-0.606,2.879,307
39.476,HipRight,0.148,0.072,3.029,307
39.476,KneeRight,0.188,-0.222,2.957,307
39.476,AnkleRight,0.173,-0.603,3.010,307
39.476,FootRight,0.164,-0.619,2.892,307
39.595,SpineBase,0.063,0.059,3.068,308
39.595,SpineMid,0.053,0.367,3.091,308
39.595,Neck,0.042,0.673,3.106,308
39.595,Head,0.034,0.821,3.117,308
39.595,ShoulderLeft,-0.137,0.559,3.091,308
39.595,ElbowLeft,-0.157,0.324,3.045,308
39.595,WristLeft,-0.128,0.106,2.963,308
39.595,HandLeft,-0.108,0.044,2.949,308
39.595,ShoulderRight,0.228,0.561,3.083,308
39.595,ElbowRight,0.271,0.332,3.040,308
39.595,WristRight,0.235,0.113,2.955,308
39.595,HandRight,0.211,0.058,2.943,308
39.595,HipLeft,-0.022,0.067,3.034,308
39.595,KneeLeft,-0.064,-0.206,2.955,308
39.595,AnkleLeft,-0.038,-0.591,2.986,308
39.595,FootLeft,-0.039,-0.600,2.871,308
39.595,HipRight,0.147,0.073,3.030,308
39.595,KneeRight,0.188,-0.222,2.956,308
39.595,AnkleRight,0.173,-0.599,3.010,308
39.595,FootRight,0.164,-0.617,2.888,308
39.730,SpineBase,0.063,0.059,3.068,309
39.730,SpineMid,0.052,0.368,3.092,309
39.730,Neck,0.041,0.673,3.107,309
39.730,Head,0.034,0.821,3.119,309
39.730,ShoulderLeft,-0.138,0.559,3.092,309
39.730,ElbowLeft,-0.158,0.324,3.045,309
39.730,WristLeft,-0.132,0.112,2.965,309
39.730,HandLeft,-0.112,0.052,2.951,309
39.730,ShoulderRight,0.227,0.561,3.084,309
39.730,ElbowRight,0.270,0.332,3.041,309
39.730,WristRight,0.234,0.112,2.954,309
39.730,HandRight,0.210,0.057,2.942,309
39.730,HipLeft,-0.023,0.068,3.034,309
39.730,KneeLeft,-0.065,-0.205,2.954,309
39.730,AnkleLeft,-0.039,-0.587,2.986,309
39.730,FootLeft,-0.039,-0.598,2.865,309
39.730,HipRight,0.147,0.073,3.030,309
39.730,KneeRight,0.187,-0.221,2.954,309
39.730,AnkleRight,0.173,-0.595,3.010,309
39.730,FootRight,0.165,-0.614,2.885,309
39.852,SpineBase,0.062,0.060,3.068,310
39.852,SpineMid,0.052,0.368,3.093,310
39.852,Neck,0.041,0.674,3.109,310
39.852,Head,0.033,0.822,3.121,310
39.852,ShoulderLeft,-0.138,0.560,3.092,310
39.852,ElbowLeft,-0.158,0.325,3.046,310
39.852,WristLeft,-0.133,0.112,2.965,310
39.852,HandLeft,-0.113,0.055,2.952,310
39.852,ShoulderRight,0.227,0.561,3.085,310
39.852,ElbowRight,0.270,0.333,3.041,310
39.852,WristRight,0.233,0.111,2.953,310
39.852,HandRight,0.209,0.056,2.942,310
39.852,HipLeft,-0.024,0.068,3.034,310
39.852,KneeLeft,-0.066,-0.205,2.952,310
39.852,AnkleLeft,-0.039,-0.583,2.986,310
39.852,FootLeft,-0.039,-0.594,2.860,310
39.852,HipRight,0.146,0.073,3.030,310
39.852,KneeRight,0.187,-0.221,2.953,310
39.852,AnkleRight,0.173,-0.594,3.011,310
39.852,FootRight,0.165,-0.613,2.883,310
39.980,SpineBase,0.061,0.060,3.068,311
39.980,SpineMid,0.051,0.369,3.094,311
39.980,Neck,0.040,0.674,3.110,311
39.980,Head,0.032,0.822,3.122,311
39.980,ShoulderLeft,-0.139,0.560,3.093,311
39.980,ElbowLeft,-0.159,0.325,3.046,311
39.980,WristLeft,-0.134,0.112,2.965,311
39.980,HandLeft,-0.114,0.055,2.952,311
39.980,ShoulderRight,0.226,0.561,3.086,311
39.980,ElbowRight,0.269,0.333,3.042,311
39.980,WristRight,0.233,0.110,2.952,311
39.980,HandRight,0.208,0.056,2.941,311
39.980,HipLeft,-0.024,0.069,3.034,311
39.980,KneeLeft,-0.067,-0.204,2.951,311
39.980,AnkleLeft,-0.039,-0.592,2.987,311
39.980,FootLeft,-0.040,-0.602,2.877,311
39.980,HipRight,0.146,0.074,3.030,311
39.980,KneeRight,0.187,-0.220,2.952,311
39.980,AnkleRight,0.173,-0.591,3.011,311
39.980,FootRight,0.166,-0.611,2.881,311
40.099,SpineBase,0.061,0.061,3.068,312
40.099,SpineMid,0.050,0.369,3.094,312
40.099,Neck,0.039,0.674,3.111,312
40.099,Head,0.031,0.822,3.124,312
40.099,ShoulderLeft,-0.140,0.560,3.093,312
40.099,ElbowLeft,-0.159,0.325,3.047,312
40.099,WristLeft,-0.138,0.117,2.967,312
40.099,HandLeft,-0.118,0.062,2.954,312
40.099,ShoulderRight,0.226,0.561,3.087,312
40.099,ElbowRight,0.269,0.333,3.042,312
40.099,WristRight,0.232,0.109,2.952,312
40.099,HandRight,0.208,0.055,2.941,312
40.099,HipLeft,-0.025,0.069,3.034,312
40.099,KneeLeft,-0.067,-0.204,2.951,312
40.099,AnkleLeft,-0.039,-0.589,2.986,312
40.099,FootLeft,-0.040,-0.600,2.873,312
40.099,HipRight,0.145,0.074,3.030,312
40.099,KneeRight,0.186,-0.220,2.951,312
40.099,AnkleRight,0.173,-0.590,3.011,312
40.099,FootRight,0.166,-0.610,2.880,312
40.237,SpineBase,0.060,0.061,3.068,313
40.237,SpineMid,0.050,0.370,3.095,313
40.237,Neck,0.038,0.675,3.112,313
40.237,Head,0.030,0.822,3.125,313
40.237,ShoulderLeft,-0.140,0.560,3.094,313
40.237,ElbowLeft,-0.159,0.326,3.047,313
40.237,WristLeft,-0.139,0.117,2.967,313
40.237,HandLeft,-0.119,0.063,2.954,313
40.237,ShoulderRight,0.225,0.562,3.087,313
40.237,ElbowRight,0.269,0.333,3.042,313
40.237,WristRight,0.232,0.109,2.951,313
40.237,HandRight,0.208,0.055,2.940,313
40.237,HipLeft,-0.026,0.070,3.034,313
40.237,KneeLeft,-0.067,-0.204,2.950,313
40.237,AnkleLeft,-0.039,-0.588,2.986,313
40.237,FootLeft,-0.040,-0.599,2.870,313
40.237,HipRight,0.145,0.074,3.030,313
40.237,KneeRight,0.186,-0.219,2.951,313
40.237,AnkleRight,0.173,-0.589,3.011,313
40.237,FootRight,0.166,-0.610,2.879,313
40.359,SpineBase,0.060,0.062,3.067,314
40.359,SpineMid,0.049,0.370,3.096,314
40.359,Neck,0.037,0.675,3.114,314
40.359,Head,0.030,0.822,3.127,314
40.359,ShoulderLeft,-0.141,0.560,3.095,314
40.359,ElbowLeft,-0.160,0.326,3.047,314
40.359,WristLeft,-0.140,0.120,2.968,314
40.359,HandLeft,-0.121,0.070,2.956,314
40.359,ShoulderRight,0.225,0.562,3.088,314
40.359,ElbowRight,0.268,0.333,3.042,314
40.359,WristRight,0.232,0.108,2.951,314
40.359,HandRight,0.207,0.054,2.940,314
40.359,HipLeft,-0.026,0.070,3.033,314
40.359,KneeLeft,-0.068,-0.204,2.949,314
40.359,AnkleLeft,-0.040,-0.584,2.986,314
40.359,FootLeft,-0.040,-0.596,2.865,314
40.359,HipRight,0.144,0.075,3.030,314
40.359,KneeRight,0.186,-0.219,2.950,314
40.359,AnkleRight,0.172,-0.615,3.015,314
40.359,FootRight,0.162,-0.632,2.912,314
40.500,SpineBase,0.059,0.062,3.067,315
40.500,SpineMid,0.048,0.371,3.096,315
40.500,Neck,0.037,0.676,3.116,315
40.500,Head,0.029,0.823,3.129,315
40.500,ShoulderLeft,-0.142,0.561,3.096,315
40.500,ElbowLeft,-0.160,0.326,3.048,315
40.500,WristLeft,-0.142,0.123,2.969,315
40.500,HandLeft,-0.123,0.075,2.959,315
40.500,ShoulderRight,0.224,0.563,3.090,315
40.500,ElbowRight,0.268,0.334,3.043,315
40.500,WristRight,0.231,0.108,2.950,315
40.500,HandRight,0.207,0.054,2.940,315
40.500,HipLeft,-0.027,0.071,3.033,315
40.500,KneeLeft,-0.068,-0.204,2.949,315
40.500,AnkleLeft,-0.040,-0.583,2.986,315
40.500,FootLeft,-0.040,-0.595,2.863,315
40.500,HipRight,0.144,0.075,3.029,315
40.500,KneeRight,0.186,-0.219,2.949,315
40.500,AnkleRight,0.171,-0.618,3.015,315
40.500,FootRight,0.162,-0.635,2.912,315
40.619,SpineBase,0.058,0.063,3.067,316
40.619,SpineMid,0.048,0.371,3.097,316
40.619,Neck,0.036,0.677,3.118,316
40.619,Head,0.028,0.823,3.131,316
40.619,ShoulderLeft,-0.142,0.561,3.097,316
40.619,ElbowLeft,-0.161,0.327,3.049,316
40.619,WristLeft,-0.143,0.124,2.969,316
40.619,HandLeft,-0.124,0.077,2.959,316
40.619,ShoulderRight,0.224,0.564,3.092,316
40.619,ElbowRight,0.267,0.334,3.043,316
40.619,WristRight,0.231,0.107,2.950,316
40.619,HandRight,0.207,0.054,2.939,316
40.619,HipLeft,-0.028,0.072,3.033,316
40.619,KneeLeft,-0.068,-0.204,2.948,316
40.619,AnkleLeft,-0.039,-0.595,2.987,316
40.619,FootLeft,-0.038,-0.605,2.881,316
40.619,HipRight,0.143,0.076,3.029,316
40.619,KneeRight,0.185,-0.219,2.949,316
40.619,AnkleRight,0.171,-0.627,3.016,316
40.619,FootRight,0.159,-0.642,2.927,316
40.745,SpineBase,0.058,0.063,3.066,317
40.745,SpineMid,0.047,0.372,3.098,317
40.745,Neck,0.035,0.678,3.120,317
40.745,Head,0.027,0.824,3.133,317
40.745,ShoulderLeft,-0.143,0.561,3.099,317
40.745,ElbowLeft,-0.162,0.327,3.049,317
40.745,WristLeft,-0.144,0.126,2.970,317
40.745,HandLeft,-0.124,0.079,2.960,317
40.745,ShoulderRight,0.224,0.564,3.094,317
40.745,ElbowRight,0.267,0.334,3.043,317
40.745,WristRight,0.231,0.107,2.950,317
40.745,HandRight,0.207,0.053,2.939,317
40.745,HipLeft,-0.028,0.072,3.032,317
40.745,KneeLeft,-0.068,-0.204,2.948,317
40.745,AnkleLeft,-0.039,-0.603,2.988,317
40.745,FootLeft,-0.037,-0.612,2.893,317
40.745,HipRight,0.143,0.076,3.029,317
40.745,KneeRight,0.185,-0.219,2.948,317
40.745,AnkleRight,0.171,-0.623,3.015,317
40.745,FootRight,0.160,-0.639,2.917,317
40.872,SpineBase,0.057,0.064,3.066,318
40.872,SpineMid,0.046,0.373,3.099,318
40.872,Neck,0.034,0.678,3.122,318
40.872,Head,0.025,0.824,3.136,318
40.872,ShoulderLeft,-0.144,0.561,3.100,318
40.872,ElbowLeft,-0.162,0.328,3.050,318
40.872,WristLeft,-0.145,0.128,2.971,318
40.872,HandLeft,-0.125,0.080,2.960,318
40.872,ShoulderRight,0.223,0.565,3.095,318
40.872,ElbowRight,0.266,0.334,3.044,318
40.872,WristRight,0.231,0.107,2.950,318
40.872,HandRight,0.207,0.053,2.939,318
40.872,HipLeft,-0.029,0.073,3.032,318
40.872,KneeLeft,-0.068,-0.204,2.947,318
40.872,AnkleLeft,-0.038,-0.609,2.989,318
40.872,FootLeft,-0.035,-0.617,2.902,318
40.872,HipRight,0.142,0.077,3.028,318
40.872,KneeRight,0.185,-0.218,2.948,318
40.872,AnkleRight,0.171,-0.619,3.015,318
40.872,FootRight,0.161,-0.636,2.908,318
41.005,SpineBase,0.057,0.065,3.066,319
41.005,SpineMid,0.046,0.373,3.099,319
41.005,Neck,0.033,0.679,3.124,319
41.005,Head,0.024,0.825,3.139,319
41.005,ShoulderLeft,-0.145,0.562,3.102,319
41.005,ElbowLeft,-0.163,0.328,3.051,319
41.005,WristLeft,-0.146,0.131,2.971,319
41.005,HandLeft,-0.126,0.083,2.961,319
41.005,ShoulderRight,0.223,0.566,3.097,319
41.005,ElbowRight,0.266,0.335,3.045,319
41.005,WristRight,0.230,0.106,2.949,319
41.005,HandRight,0.206,0.053,2.938,319
41.005,HipLeft,-0.030,0.074,3.031,319
41.005,KneeLeft,-0.068,-0.204,2.947,319
41.005,AnkleLeft,-0.038,-0.613,2.989,319
41.005,FootLeft,-0.035,-0.621,2.907,319
41.005,HipRight,0.142,0.078,3.028,319
41.005,KneeRight,0.185,-0.218,2.947,319
41.005,AnkleRight,0.171,-0.616,3.014,319
41.005,FootRight,0.162,-0.635,2.901,319
41.123,SpineBase,0.056,0.066,3.065,320
41.123,SpineMid,0.045,0.374,3.100,320
41.123,Neck,0.032,0.680,3.127,320
41.123,Head,0.023,0.825,3.143,320
41.123,ShoulderLeft,-0.146,0.562,3.103,320
41.123,ElbowLeft,-0.164,0.329,3.052,320
41.123,WristLeft,-0.147,0.133,2.972,320
41.123,HandLeft,-0.127,0.083,2.961,320
41.123,ShoulderRight,0.223,0.566,3.100,320
41.123,ElbowRight,0.265,0.335,3.045,320
41.123,WristRight,0.233,0.116,2.953,320
41.123,HandRight,0.209,0.065,2.940,320
41.123,HipLeft,-0.030,0.075,3.030,320
41.123,KneeLeft,-0.068,-0.204,2.946,320
41.123,AnkleLeft,-0.038,-0.615,2.990,320
41.123,FootLeft,-0.035,-0.623,2.911,320
41.123,HipRight,0.141,0.079,3.027,320
41.123,KneeRight,0.185,-0.218,2.946,320
41.123,AnkleRight,0.171,-0.611,3.012,320
41.123,FootRight,0.163,-0.631,2.892,320
41.251,SpineBase,0.055,0.067,3.064,321
41.251,SpineMid,0.044,0.375,3.101,321
41.251,Neck,0.032,0.681,3.130,321
41.251,Head,0.022,0.826,3.147,321
41.251,ShoulderLeft,-0.147,0.562,3.106,321
41.251,ElbowLeft,-0.165,0.330,3.053,321
41.251,WristLeft,-0.149,0.134,2.973,321
41.251,HandLeft,-0.127,0.083,2.960,321
41.251,ShoulderRight,0.222,0.567,3.102,321
41.251,ElbowRight,0.265,0.335,3.046,321
41.251,WristRight,0.233,0.118,2.953,321
41.251,HandRight,0.209,0.068,2.939,321
41.251,HipLeft,-0.031,0.076,3.029,321
41.251,KneeLeft,-0.069,-0.203,2.946,321
41.251,AnkleLeft,-0.038,-0.616,2.990,321
41.251,FootLeft,-0.035,-0.624,2.913,321
41.251,HipRight,0.140,0.080,3.026,321
41.251,KneeRight,0.185,-0.217,2.945,321
41.251,AnkleRight,0.170,-0.618,3.013,321
41.251,FootRight,0.160,-0.636,2.906,321
41.377,SpineBase,0.054,0.070,3.061,322
41.377,SpineMid,0.044,0.376,3.102,322
41.377,Neck,0.031,0.682,3.135,322
41.377,Head,0.020,0.828,3.154,322
41.377,ShoulderLeft,-0.149,0.563,3.109,322
41.377,ElbowLeft,-0.166,0.331,3.054,322
41.377,WristLeft,-0.150,0.133,2.973,322
41.377,HandLeft,-0.129,0.081,2.957,322
41.377,ShoulderRight,0.222,0.569,3.106,322
41.377,ElbowRight,0.264,0.335,3.047,322
41.377,WristRight,0.235,0.126,2.954,322
41.377,HandRight,0.212,0.077,2.939,322
41.377,HipLeft,-0.032,0.079,3.027,322
41.377,KneeLeft,-0.069,-0.203,2.944,322
41.377,AnkleLeft,-0.038,-0.617,2.990,322
41.377,FootLeft,-0.035,-0.625,2.915,322
41.377,HipRight,0.139,0.083,3.023,322
41.377,KneeRight,0.185,-0.216,2.943,322
41.377,AnkleRight,0.170,-0.622,3.014,322
41.377,FootRight,0.159,-0.639,2.916,322
41.510,SpineBase,0.052,0.074,3.057,323
41.510,SpineMid,0.043,0.378,3.103,323
41.510,Neck,0.029,0.685,3.142,323
41.510,Head,0.019,0.829,3.162,323
41.510,ShoulderLeft,-0.150,0.563,3.113,323
41.510,ElbowLeft,-0.167,0.331,3.056,323
41.510,WristLeft,-0.152,0.134,2.973,323
41.510,HandLeft,-0.131,0.083,2.956,323
41.510,ShoulderRight,0.221,0.571,3.111,323
41.510,ElbowRight,0.264,0.335,3.048,323
41.510,WristRight,0.236,0.132,2.956,323
41.510,HandRight,0.215,0.085,2.939,323
41.510,HipLeft,-0.034,0.082,3.023,323
41.510,KneeLeft,-0.071,-0.202,2.940,323
41.510,AnkleLeft,-0.038,-0.608,2.989,323
41.510,FootLeft,-0.035,-0.619,2.890,323
41.510,HipRight,0.137,0.087,3.020,323
